          8.49177053e-01, 8.79546861e-01, 4.89404060e-01,
          2.09396685e-01, 4.17179461e-01, 8.44245878e-01,
          5.76849596e-01, 4.16422094e-01, 2.88620124e-01,
          9.11550042e-01, 9.48068822e-01, 7.15034106e-02,
          2.61701109e-01, 2.65818201e-02, 3.21000679e-01,
          5.63245541e-01, 1.13809839e-01, 6.37507085e-01,
          6.28222453e-01, 1.56355232e-01, 4.08044555e-01,
          8.98744505e-01, 7.55086554e-01, 9.41987659e-01,
          2.59049537e-01, 2.06312173e-02, 3.49903505e-01,
          1.43388541e-01, 4.73827561e-01, 7.98927375e-01,
          4.96812892e-01, 1.21537737e-01, 7.67309967e-01,
          7.70958574e-01, 9.78980152e-01, 8.98476141e-01,
          9.21420305e-01],
         [9.94043799e-01, 2.20822494e-01, 9.82368370e-01,
          5.70198165e-01, 1.20669643e-01, 9.24244641e-01,
          6.78834028e-01, 8.29060802e-01, 3.24750921e-01,
          2.95261464e-01, 1.31311009e-01, 8.04522296e-01,
          7.46897160e-01, 9.48942040e-01, 9.33585942e-01,
          8.71814707e-01, 5.12484673e-01, 6.98962230e-02,
          5.58197903e-02, 8.46809768e-01, 4.17164082e-01,
          5.18949649e-02, 9.11083267e-01, 6.42582714e-01,
          8.46523990e-01, 4.36253466e-01, 4.58619916e-02,
          4.26438671e-01, 1.26187168e-01, 7.17857715e-01,
          6.21764238e-01, 6.51802856e-02, 2.60827619e-02,
          6.97708509e-02, 5.65753069e-02, 8.82471244e-01,
          2.65488940e-01, 9.61306227e-01, 8.11158519e-02,
          8.64043835e-01, 6.19842388e-01, 5.92598836e-01,
          8.22082970e-01, 6.87576873e-01, 1.54602039e-01,
          1.92003700e-01, 8.01931856e-01, 3.30727817e-01,
          1.03940455e-01, 9.27467075e-01, 1.18897422e-01,
          2.27064265e-01, 5.80274177e-01, 4.05858038e-01,
          7.35178271e-01],
         [4.06554165e-01, 7.57055736e-01, 1.24379817e-02,
          3.75465339e-01, 2.66385231e-01, 7.09497986e-01,
          6.45490023e-01, 4.34183203e-01, 5.56679641e-01,
          6.77745557e-01, 3.15839830e-01, 6.34016875e-01,
          3.00643550e-02, 9.32036772e-01, 8.42550188e-01,
          6.00696510e-01, 5.71564210e-01, 5.52776696e-01,
          7.83124054e-02, 7.14868149e-02, 8.44768048e-01,
          5.31803130e-01, 5.43183791e-01, 8.75832997e-01,
          5.59335469e-01, 3.85286084e-01, 7.91275025e-01,
          9.06527707e-02, 8.33014267e-01, 6.04135595e-02,
          2.65337077e-01, 6.10822338e-01, 1.13017813e-01,
          8.31778391e-01, 6.03347880e-01, 8.11310081e-01,
          8.10918706e-01, 1.29879058e-01, 1.60372018e-01,
          1.30898103e-01, 2.01271010e-01, 6.23188665e-01,
          9.01128177e-01, 3.88721371e-01, 9.92001595e-01,
          9.14295939e-01, 7.15302648e-01, 5.88930748e-01,
          6.51857177e-01, 8.56870760e-01, 9.92683732e-01,
          5.19195120e-02, 2.88581417e-01, 4.59193232e-01,
          9.44294299e-01],
         [6.64445426e-01, 6.41075828e-01, 5.10337480e-01,
          1.26921744e-01, 3.28326570e-01, 4.18700796e-01,
          6.41375683e-01, 7.60259071e-02, 9.52559805e-02,
          3.10809016e-01, 9.00499677e-01, 9.29416184e-01,
          2.75301474e-01, 2.93430458e-01, 4.43533981e-02,
          2.54761407e-01, 2.43688235e-01, 8.83322851e-01,
          9.11464264e-01, 4.54624533e-01, 7.92707644e-01,
          7.48780257e-01, 5.62816533e-01, 7.84819582e-01,
          7.54045615e-01, 3.79734719e-02, 5.88580824e-01,
          2.32141420e-01, 2.60353528e-01, 3.68303725e-01,
          6.45026821e-02, 7.03326345e-01, 9.55696607e-01,
          6.06509424e-01, 9.03889795e-01, 4.57711820e-02,
          3.19356022e-01, 2.18475484e-01, 1.61898875e-01,
          7.91385056e-01, 4.27190964e-02, 7.57313290e-01,
          9.53805567e-02, 5.89079553e-01, 7.78667912e-02,
          2.95000257e-01, 3.18772827e-01, 9.02772326e-01,
          5.07946049e-01, 2.49154039e-01, 6.27494226e-01,
          7.50318580e-01, 4.15911729e-01, 8.19131005e-02,
          7.80419561e-01],
         [6.46974155e-01, 8.31932715e-01, 2.29473133e-01,
          7.32437342e-01, 9.02852416e-01, 2.89872061e-02,
          8.96394753e-01, 5.48875002e-01, 7.37180444e-01,
          9.80051430e-01, 8.63233273e-01, 1.84879117e-01,
          8.78561721e-01, 9.37978559e-01, 7.68175104e-01,
          9.51098094e-01, 9.60830584e-01, 1.66648055e-01,
          7.90438381e-02, 1.02616602e-01, 8.31943406e-01,
          6.74484555e-01, 8.61422275e-01, 3.00187392e-01,
          5.41500011e-01, 3.43943921e-01, 7.31384631e-01,
          3.48231591e-01, 2.77075221e-01, 8.84756538e-01,
          9.27677504e-01, 9.36657582e-01, 6.79977059e-02,
          7.38551543e-02, 3.03678380e-01, 3.67458829e-01,
          2.06750517e-02, 6.53647966e-01, 2.66465800e-01,
          2.13211796e-01, 5.31999889e-01, 4.21610280e-01,
          4.82431754e-02, 9.58256004e-01, 2.43924767e-01,
          3.25364742e-01, 7.35756326e-02, 1.53371673e-01,
          7.62520298e-02, 2.60505441e-01, 8.34333092e-03,
          1.69744528e-01, 2.73117932e-01, 8.91629013e-01,
          7.22503388e-01],
         [1.87472192e-01, 3.49213740e-01, 2.51188140e-01,
          8.35053819e-01, 6.18563786e-01, 8.11815407e-01,
          4.77204448e-01, 7.00795889e-01, 8.98743760e-01,
          4.21961092e-01, 2.12506132e-02, 9.82324131e-01,
          1.08037473e-01, 6.90974902e-01, 1.30257530e-01,
          2.63384761e-01, 8.52971865e-01, 5.17136555e-01,
          8.09960190e-01, 6.79487788e-01, 4.99298287e-01,
          5.80689112e-01, 5.12984166e-01, 9.16969968e-01,
          7.04339744e-01, 5.78657939e-01, 5.79620698e-01,
          1.88086651e-01, 2.40983815e-01, 9.06798747e-01,
          1.36120764e-01, 7.53921927e-01, 9.03801712e-01,
          7.42854919e-01, 9.30757190e-01, 9.43789311e-01,
          7.80871673e-01, 5.62498286e-01, 5.80806689e-01,
          7.06275618e-01, 5.40444068e-01, 9.21907799e-01,
          5.19187165e-01, 3.41187104e-01, 4.31453988e-01,
          5.17493265e-01, 8.58613981e-01, 5.63081824e-01,
          1.69213976e-01, 3.22519184e-02, 1.53508642e-01,
          7.47385884e-01, 8.79348967e-01, 2.71456270e-01,
          3.96684919e-01],
         [2.41507829e-01, 1.61168651e-01, 5.52412500e-01,
          7.35479426e-01, 2.91176127e-01, 2.18984576e-01,
          5.81695844e-01, 2.79000062e-01, 6.83370667e-01,
          8.60819177e-01, 7.26576673e-01, 9.09738973e-01,
          2.91802885e-01, 5.54340635e-01, 2.56176038e-01,
          8.56337475e-01, 8.41755673e-01, 6.55418739e-01,
          6.52510408e-01, 8.92311002e-01, 6.10672600e-01,
          9.98559123e-01, 2.85734133e-01, 1.59705723e-01,
          3.99855293e-02, 5.44463964e-01, 9.01785982e-01,
          7.81165354e-01, 8.44791485e-01, 8.67102615e-01,
          4.68346363e-01, 8.11221043e-01, 5.31328443e-01,
          7.62922589e-01, 3.07487212e-01, 2.86257254e-01,
          7.94417379e-01, 8.35714138e-01, 7.50730501e-01,
          2.80079655e-01, 8.22492612e-01, 7.27818625e-01,
          4.31769152e-01, 3.30375434e-01, 9.10916123e-01,
          6.72929327e-01, 6.42076771e-01, 1.83257387e-01,
          9.68024389e-01, 5.40128833e-02, 1.89822279e-02,
          7.51576420e-01, 5.26723419e-01, 2.14883030e-01,
          9.11060668e-01],
         [9.55686664e-01, 4.59228392e-01, 6.80248286e-01,
          5.67900560e-01, 9.31511189e-01, 9.98136201e-01,
          8.73275646e-01, 4.84178291e-01, 9.36365836e-01,
          5.30889408e-02, 2.10961328e-01, 3.71225106e-01,
          1.83470012e-01, 1.16308496e-01, 2.49799114e-01,
          4.69835179e-01, 1.44157216e-01, 5.58968662e-01,
          4.08305702e-01, 4.86746318e-01, 7.91941160e-01,
          8.35274724e-01, 9.88552731e-01, 2.73247807e-01,
          8.18243469e-01, 9.47269386e-03, 6.88996367e-01,
          1.91577904e-01, 5.06697752e-01, 9.68639790e-01,
          2.34861050e-01, 1.10662696e-01, 3.66756372e-01,
          9.96168659e-01, 7.23058248e-01, 2.79342890e-01,
          9.27663356e-02, 4.61980378e-01, 4.49802219e-01,
          2.85738578e-01, 9.59234295e-01, 1.10086545e-01,
          7.73457031e-01, 8.37803899e-01, 5.33403084e-02,
          6.10079801e-01, 1.28135697e-01, 1.30812254e-01,
          7.62198498e-01, 2.90216408e-01, 5.00564613e-01,
          7.06748733e-01, 5.73146324e-01, 4.89729573e-01,
          1.12366358e-01],
         [5.81531247e-01, 6.75142882e-01, 6.46514363e-01,
          8.38427812e-01, 5.72360071e-01, 8.34059326e-01,
          3.12895541e-02, 4.85912167e-01, 5.46595542e-01,
          4.84326527e-02, 6.98738260e-01, 7.93068959e-01,
          1.11051062e-01, 7.47930860e-01, 1.32850578e-01,
          5.34278585e-01, 7.43069354e-01, 3.92555032e-01,
          1.90209847e-01, 9.54264924e-01, 9.48654626e-01,
          2.98680180e-01, 4.50426145e-01, 2.35781802e-01,
          5.78146451e-01, 5.99548986e-01, 5.31853306e-01,
          8.90656501e-01, 4.95856930e-01, 7.28805689e-01,
          6.92008990e-01, 5.67959208e-01, 5.37933082e-01,
          5.58420405e-01, 3.91656023e-01, 5.02972081e-01,
          7.91316249e-01, 5.75683654e-01, 8.50087706e-01,
          6.02207760e-01, 8.07522899e-01, 1.85484428e-01,
          8.45278025e-01, 4.94230210e-01, 8.22756258e-02,
          4.33875023e-01, 3.19840870e-01, 8.21588478e-01,
          6.79110288e-01, 6.89181974e-01, 3.05938568e-01,
          2.54948204e-01, 9.32392252e-01, 8.51673499e-01,
          1.19578916e-01],
         [3.60094837e-01, 4.23027351e-01, 6.29485007e-01,
          6.02303563e-01, 6.81837683e-01, 1.46210332e-01,
          4.89449887e-01, 2.22552708e-01, 8.39302420e-01,
          4.18877559e-01, 1.85704934e-01, 2.66266886e-01,
          6.01869843e-01, 8.22307606e-01, 9.83038432e-01,
          1.99987807e-01, 8.70846231e-01, 9.40740161e-01,
          3.02406141e-01, 6.03944796e-01, 2.03995432e-01,
          4.90497538e-01, 7.31755413e-01, 7.88895337e-01,
          5.28963343e-01, 4.55147620e-01, 4.67801935e-01,
          4.56221727e-01, 8.98761207e-01, 6.28217743e-01,
          5.78002599e-01, 9.15722681e-01, 5.85284568e-03,
          3.51470960e-01, 9.93199822e-01, 8.65692689e-01,
          7.00803701e-01, 7.34459928e-01, 2.88275861e-01,
          2.91681827e-01, 5.16989312e-01, 6.49593825e-01,
          2.01477084e-01, 8.51201651e-02, 3.67145916e-01,
          9.76817002e-01, 2.73729045e-01, 9.85173015e-02,
          3.34549804e-01, 5.01160368e-01, 1.84215724e-01,
          5.36814812e-01, 5.67025765e-01, 4.30821396e-01,
          1.54440998e-01],
         [2.26177013e-02, 5.72465177e-01, 7.02778017e-01,
          3.59904944e-01, 6.94231548e-01, 6.17137124e-01,
          2.85352998e-01, 3.42677367e-01, 5.44526242e-01,
          3.01910438e-02, 7.97976506e-01, 9.45075112e-01,
          8.07192506e-01, 5.46768376e-01, 2.64747207e-01,
          6.79512402e-01, 4.45182378e-01, 4.29194396e-01,
          9.49437449e-02, 5.64955862e-01, 8.03610940e-01,
          4.54128136e-02, 5.36893468e-01, 3.87828646e-01,
          1.52235265e-01, 9.79279122e-01, 9.05789790e-01,
          1.88680131e-01, 2.83327721e-01, 1.89156112e-01,
          5.90448981e-03, 4.43158375e-02, 1.28976813e-01,
          5.01553299e-01, 5.24650971e-02, 6.66155321e-01,
          7.17255715e-01, 7.30589897e-01, 9.28267329e-01,
          4.09845589e-02, 8.83061671e-01, 3.63621750e-01,
          7.11369923e-01, 6.65385526e-01, 5.51701794e-01,
          3.24901652e-01, 7.16485927e-01, 5.11691022e-01,
          6.92406445e-01, 9.10377182e-01, 6.31198831e-02,
          2.37145895e-02, 8.24811456e-01, 6.94392662e-01,
          8.32448528e-01],
         [4.24765330e-01, 1.46510830e-01, 5.23741146e-01,
          6.00638904e-01, 5.16806555e-01, 3.37322758e-01,
          7.91941025e-02, 8.03795551e-01, 8.60858452e-01,
          4.77888983e-01, 3.59480347e-01, 9.41255422e-01,
          1.29627936e-01, 8.19625519e-01, 4.31083508e-01,
          6.02956493e-01, 5.83351113e-01, 2.32268482e-01,
          1.11422251e-01, 1.26213907e-01, 3.70992265e-01,
          6.89039306e-01, 6.65021272e-01, 1.34451886e-01,
          2.07813634e-01, 1.90971407e-01, 7.21068002e-02,
          3.93546191e-01, 1.33445614e-01, 9.75911947e-01,
          4.75111408e-01, 7.65398197e-01, 6.92064223e-01,
          9.44409962e-01, 2.54962957e-01, 2.11361719e-01,
          9.35129842e-01, 4.11768249e-01, 1.97541237e-01,
          7.38541270e-01, 5.36040921e-01, 1.26487375e-01,
          3.81848493e-01, 3.21417572e-01, 2.65306429e-01,
          3.56139045e-01, 3.20043344e-01, 4.37774749e-01,
          4.14303730e-01, 4.53760258e-01, 5.52365426e-01,
          7.33953855e-01, 2.77102369e-04, 6.75397310e-01,
          8.10345338e-01],
         [7.71699093e-01, 7.99130189e-01, 3.31518774e-01,
          5.45017259e-02, 1.80592541e-01, 5.44304799e-01,
          1.32245645e-01, 6.10850676e-01, 9.41401362e-01,
          3.48089509e-02, 5.04971319e-01, 1.06549312e-01,
          2.52169787e-03, 6.87219974e-01, 3.33779200e-01,
          7.43620529e-01, 3.84955686e-01, 2.84793822e-01,
          3.30159979e-01, 2.67229246e-01, 3.88527134e-01,
          6.67322204e-01, 7.40943319e-01, 4.96611074e-01,
          6.98953478e-01, 6.77429069e-01, 4.01098282e-01,
          6.67657708e-01, 5.04830513e-02, 5.69977314e-01,
          7.92150642e-01, 1.71028132e-01, 7.36339996e-02,
          2.65971164e-01, 4.23002023e-02, 1.77567467e-01,
          6.02802766e-01, 9.19303594e-01, 3.64306825e-01,
          3.23924234e-01, 6.81168810e-01, 7.26740428e-01,
          4.91029381e-02, 4.59335815e-01, 8.69997251e-02,
          5.79368906e-01, 6.48103738e-01, 4.60727901e-01,
          5.52710896e-01, 1.43836195e-01, 4.61422945e-01,
          6.77799252e-01, 6.88509150e-01, 6.97099592e-01,
          6.28849181e-01],
         [9.37838838e-01, 7.19083961e-01, 3.58365277e-01,
          6.14029297e-01, 7.39166034e-01, 7.09324516e-01,
          3.19266102e-01, 3.35949485e-01, 1.41960795e-02,
          9.07190748e-01, 1.07178743e-01, 5.91099494e-01,
          7.03075220e-01, 6.20579318e-02, 8.43396278e-02,
          9.51418537e-01, 6.66021976e-01, 2.08574817e-01,
          7.78751558e-01, 4.39577005e-01, 2.11661455e-01,
          9.41008136e-01, 1.97599087e-01, 1.90605869e-01,
          6.38674922e-01, 5.40343912e-01, 9.23241884e-01,
          9.07681357e-01, 6.79584256e-01, 1.53302966e-01,
          6.12237458e-01, 2.59525224e-01, 9.58608816e-01,
          6.50411819e-01, 3.50672583e-02, 9.15706822e-01,
          7.98624521e-02, 9.76594833e-01, 9.97638568e-01,
          3.98193401e-01, 8.28181763e-01, 8.69586507e-01,
          8.42322053e-01, 3.18659482e-01, 7.99588283e-02,
          5.95802946e-01, 5.12963070e-01, 4.80526578e-01,
          7.12083297e-01, 1.03518264e-01, 8.19406921e-01,
          6.10782205e-01, 9.05780352e-01, 1.04241995e-01,
          2.66306110e-01],
         [3.77916762e-01, 5.13413411e-02, 6.46062160e-01,
          5.33599226e-01, 3.42833605e-01, 1.55815816e-01,
          8.46195771e-01, 9.14650618e-01, 8.55694982e-01,
          8.05351619e-01, 7.38458258e-01, 3.18546715e-01,
          6.18599433e-01, 6.82093841e-01, 3.17185018e-01,
          5.09248651e-02, 1.93525856e-01, 7.01403343e-01,
          4.42595030e-02, 1.52388374e-01, 5.71854711e-01,
          5.88722081e-01, 2.92808180e-01, 3.30132003e-01,
          4.64675364e-01, 9.17524210e-01, 7.10095966e-01,
          9.65490640e-01, 9.76455718e-01, 1.08093199e-01,
          4.77399923e-01, 9.99147141e-01, 6.38327726e-01,
          1.03919571e-01, 9.36126098e-01, 6.00930595e-01,
          7.39307945e-01, 3.43791341e-01, 3.84405080e-02,
          1.17898190e-01, 4.79901121e-01, 8.00116526e-02,
          8.72562251e-01, 4.02253468e-01, 4.43803063e-01,
          3.73358063e-01, 3.46570249e-01, 6.71024783e-01,
          2.76074406e-01, 9.29966286e-01, 5.97215403e-01,
          7.84043290e-01, 6.21146330e-01, 5.65085634e-01,
          3.83165306e-01],
         [3.89575276e-01, 5.90532730e-01, 6.53467446e-01,
          5.30753097e-01, 1.80156304e-01, 2.96705628e-01,
          9.22866680e-01, 7.43512072e-01, 7.71028275e-01,
          4.12678023e-01, 3.79483885e-01, 4.36946607e-01,
          3.44142062e-01, 1.97667826e-01, 6.38641176e-01,
          1.73604397e-01, 5.71931113e-01, 8.78673266e-01,
          7.99778302e-01, 2.50389688e-02, 8.12333771e-01,
          5.70701947e-01, 9.05586651e-01, 4.90301787e-01,
          6.35515144e-01, 5.16865719e-01, 2.32059222e-01,
          9.65168207e-01, 5.71289333e-01, 4.82039747e-01,
          6.26397159e-01, 2.76883605e-01, 6.53873177e-01,
          9.25280410e-01, 8.65985607e-01, 8.09712770e-01,
          9.52363110e-01, 1.98221806e-01, 9.05558022e-01,
          7.85666409e-02, 8.53943696e-01, 5.57876472e-01,
          3.20601585e-01, 3.83147631e-01, 3.05922548e-01,
          3.88998228e-01, 2.10910314e-03, 2.10748134e-01,
          2.77043445e-02, 5.31086779e-01, 7.45430240e-01,
          9.42550045e-01, 7.37311089e-01, 4.12368743e-01,
          4.95356105e-01],
         [7.67672264e-01, 3.22008650e-01, 6.56491181e-02,
          5.46023510e-01, 4.26072345e-01, 2.72947273e-01,
          4.15068722e-01, 8.68201586e-01, 3.08851671e-01,
          5.39491547e-02, 7.11813299e-01, 2.73144581e-01,
          2.28957650e-01, 2.42793686e-01, 9.74051279e-01,
          8.57638642e-01, 5.79227314e-01, 3.07245085e-01,
          7.25978752e-01, 7.32707450e-01, 9.96704312e-01,
          6.76805533e-01, 4.20796999e-01, 4.50904170e-01,
          6.26003974e-01, 6.30712867e-01, 9.81476257e-02,
          3.44640882e-01, 4.93525543e-01, 2.90293936e-01,
